hapid	haplength	total_reads	total_samples	strain	refid_PvP01	snv_dist_from_PvP01	indel_dist_from_PvP01	bimera
ASV912	205	21	1	N	LISP2	1	1	FALSE
ASV913	154	21	2	N	PVP01_0213400	9	0	FALSE
ASV914	194	20	2	N	PVP01_0314600	1	0	FALSE
ASV915	109	20	1	N	DBP_1	1	0	FALSE
ASV916	213	20	1	N	LISP2	21	7	FALSE
ASV917	136	20	2	N	PVP01_0927200	5	0	FALSE
ASV918	155	20	4	N	EIF3K_1	2	1	FALSE
ASV919	173	20	1	N	RPA2	2	0	FALSE
ASV920	92	20	1	N	pvmrp1_2	2	1	FALSE
ASV921	122	20	1	N	RIPR	4	0	FALSE
ASV922	147	19	2	N	PVP01_0518900	2	0	FALSE
ASV923	136	19	2	N	PVP01_0927200	4	0	FALSE
ASV924	146	18	1	N	PVP01_1233500	1	1	FALSE
ASV925	145	18	2	N	PVP01_0302700	1	0	FALSE
ASV926	149	18	1	N	PVP01_1233500	0	2	FALSE
ASV927	151	18	3	N	pvpi3k_13	13	27	FALSE
ASV928	212	18	1	N	LISP2	16	6	FALSE
ASV929	168	18	1	N	RPA2	84	5	FALSE
ASV930	181	18	1	N	CCR4-3	2	1	FALSE
ASV931	191	18	3	PvP01	PVP01_1335200	0	0	FALSE
ASV932	155	17	2	N	PVP01_1329500	0	1	FALSE
ASV933	204	17	1	N	KIN17	1	1	FALSE
ASV934	187	16	1	N	PVP01_1133200	2	0	FALSE
ASV935	107	16	2	N	pvpi3k_13	0	19	FALSE
ASV936	78	16	3	N	RON5	1	0	FALSE
ASV937	212	16	2	N	LISP2	22	6	FALSE
ASV938	172	16	1	N	pvmdr2_3	2	0	FALSE
ASV939	59	15	2	N	pvabc-e1_1	31	2	FALSE
ASV940	154	15	1	N	PVP01_0213400	1	0	FALSE
ASV941	145	15	1	N	PVP01_0530700	4	30	FALSE
ASV942	134	14	1	N	PVP01_1147300	1	0	FALSE
ASV943	126	14	1	N	PVP01_0215600	1	0	FALSE
ASV944	152	14	1	N	PVP01_1430700	0	1	FALSE
ASV945	163	14	1	N	ERCC4	2	0	FALSE
ASV946	172	14	1	N	P113	4	0	FALSE
ASV947	171	14	1	N	pvmrp1_7	1	0	FALSE
ASV948	128	14	1	N	SYN13	1	2	FALSE
ASV949	155	14	1	N	EIF3K_1	3	1	FALSE
ASV950	161	14	1	N	PIGO	77	11	FALSE
ASV951	94	14	1	PvP01	LSM8	0	0	FALSE
ASV952	214	13	2	N	LISP2	22	8	FALSE
ASV953	166	13	1	N	PPT	2	1	FALSE
ASV954	183	13	1	N	CCR4-3	1	1	FALSE
ASV955	126	13	1	PvP01	PVP01_1002800	0	0	FALSE
ASV956	213	13	1	N	LISP2	21	7	FALSE
ASV957	173	12	1	PvP01	RPA2	0	0	FALSE
ASV958	232	12	1	N	PIGO	0	60	FALSE
ASV959	171	12	2	N	SEC24B	4	30	FALSE
ASV960	179	12	1	N	ATAT	3	0	FALSE
ASV961	198	11	2	N	CRMP2	1	0	FALSE
ASV962	214	11	1	N	LISP2	23	8	FALSE
ASV963	109	11	1	N	CTRP	2	19	FALSE
ASV964	205	11	1	N	LISP2	0	1	FALSE
ASV965	17	11	1	N	pvdmt2_1	6	8	TRUE
ASV966	195	10	1	N	CG2_related	4	0	FALSE
ASV967	40	10	1	N	pvpi3k_4	23	4	FALSE
ASV968	147	10	1	N	PVP01_0405000_1	2	0	FALSE
ASV969	95	10	1	N	LSM8	3	1	FALSE
ASV970	191	9	1	N	PVP01_1403000	2	0	FALSE
ASV971	148	9	1	N	PVP01_0518900	1	1	FALSE
ASV972	100	9	1	N	PVP01_1418900	52	1	FALSE
ASV973	107	9	2	N	ApiAP2_2	3	36	FALSE
ASV974	91	9	2	N	pvmrp1_2	0	2	FALSE
ASV975	133	9	1	N	EIF3K_2	3	0	FALSE
ASV976	175	8	1	N	PVP01_1140700	87	4	FALSE
ASV977	129	8	1	N	PVP01_1101300	1	0	FALSE
ASV978	172	8	1	N	PIGO	1	0	FALSE
ASV979	40	8	1	N	pvpi3k_4	24	4	FALSE
ASV980	21	8	1	N	pvdmt2_1	4	12	TRUE
ASV981	189	8	1	N	PVP01_0109700_2	1	0	FALSE
ASV982	165	8	1	N	PPT	1	0	FALSE
ASV983	167	8	1	N	PVP01_1465800	0	1	FALSE
ASV984	168	8	1	N	PVP01_0838400	5	0	FALSE
ASV985	155	7	1	N	PVP01_1329500	1	1	FALSE
ASV986	106	7	1	N	PVP01_1443400	2	0	FALSE
ASV987	116	7	1	N	pvpi3k_13	0	10	FALSE
ASV988	165	7	1	N	PVP01_1401400	2	0	FALSE
ASV989	138	7	1	N	PSOP13	1	0	FALSE
ASV990	215	7	1	N	LISP2	23	9	FALSE
ASV991	152	7	1	N	PVP01_1430700	3	1	FALSE
ASV992	209	7	1	N	PVP01_1308100	1	0	FALSE
ASV993	206	7	1	N	LISP2	5	0	FALSE
ASV994	23	7	1	N	pvdmt2_1	2	14	TRUE
ASV995	213	7	1	N	LISP2	19	7	FALSE
ASV996	108	7	1	N	PVP01_1415900	2	1	FALSE
ASV997	172	7	1	N	P113	4	0	FALSE
ASV998	142	7	1	N	pvpi3k_13	14	18	FALSE
ASV999	206	6	1	N	LISP2	11	0	FALSE
ASV1000	110	6	1	N	PVP01_1144400	1	0	FALSE
ASV1001	108	6	1	N	pvmrp1_12	1	0	FALSE
ASV1002	107	6	1	N	pvpi3k_13	2	17	FALSE
ASV1003	156	6	2	N	PVP01_0624400	1	0	FALSE
ASV1004	128	6	1	N	pvpi3k_7	18	4	FALSE
ASV1005	92	6	1	N	CTRP	8	2	FALSE
ASV1006	141	6	1	N	PVP01_0420500	1	1	FALSE
ASV1007	215	6	1	N	LISP2	23	9	FALSE
ASV1008	140	6	1	N	ATG23	1	1	FALSE
ASV1009	143	6	1	N	RON11	2	0	FALSE
ASV1010	40	6	1	N	pvpi3k_4	20	4	TRUE
ASV1011	172	6	1	N	NUP637	1	1	FALSE
ASV1012	172	5	1	N	P113	4	0	FALSE
ASV1013	14	5	1	N	pvdmt2_1	4	5	TRUE
ASV1014	62	5	1	N	PVP01_1469700	29	4	FALSE
ASV1015	156	5	1	N	PVP01_0624400	1	0	FALSE
ASV1016	179	5	1	N	PVP01_1413100_1	2	0	FALSE
ASV1017	142	5	1	N	ATG23	1	1	FALSE
ASV1018	106	5	1	N	MLC_B	51	3	TRUE
ASV1019	97	5	1	N	ATG11	52	2	FALSE
ASV1020	141	4	1	N	PVP01_0420500	1	1	FALSE
ASV1021	189	4	1	N	PVP01_1427600	0	1	FALSE
ASV1022	140	4	1	N	PVP01_0420500	2	0	FALSE
ASV1023	132	4	1	N	PVP01_1406900	0	1	FALSE
ASV1024	175	4	1	N	pvmdr1_2	2	0	FALSE
ASV1025	181	4	1	N	TRAP	1	0	FALSE
ASV1026	104	4	1	N	TLAP2	2	0	FALSE
ASV1027	192	4	1	N	PVP01_1335200	3	1	FALSE
ASV1028	123	3	1	N	RBP2b_1	3	0	FALSE
ASV1029	139	3	1	N	PSOP13	1	1	FALSE
ASV1030	86	3	1	N	pvdhps_1	41	4	FALSE
ASV1031	42	3	1	N	pvpi3k_4	21	2	FALSE
ASV1032	150	3	1	N	PSOP24	0	1	FALSE
ASV1033	181	2	1	N	pvmrp1_6	1	0	FALSE
ASV1034	145	2	1	N	ApiAP2_2	80	2	FALSE
ASV1035	207	2	1	N	FT1	0	53	FALSE
ASV1036	179	2	1	N	FT1	0	25	FALSE
ASV1037	178	2	1	N	PVP01_0710900	5	12	FALSE
ASV1038	86	1	1	N	pvdhps_1	46	2	FALSE
ASV1039	20	1	1	N	pvdmt2_1	4	11	FALSE
