hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV516	32	7	1	N	PfMDR1_3	15	3	PfDHPS_2	15	9	FAIL	PASS	TRUE
ASV517	175	7	1	N	PF3D7_0829800	82	1	PF3D7_0830800_1	76	2	FAIL	PASS	FALSE
ASV518	68	7	1	N	PfMDR1_2	33	5	PfDHPS_2	17	27	FAIL	PASS	FALSE
ASV519	148	7	1	N	PF3D7_0724700	74	7	PF3D7_0724700	74	7	FAIL	PASS	FALSE
ASV520	39	6	1	N	PfDHPS_2	22	2	PfDHPS_2	22	2	FAIL	PASS	TRUE
ASV521	143	6	1	N	CS	80	2	CS	81	2	FAIL	PASS	FALSE
ASV522	57	6	1	N	PfMDR1_2	23	16	PfDHPS_2	19	16	FAIL	FAIL	FALSE
ASV523	152	6	1	N	GRP94	69	4	PfDHFR_1	77	4	FAIL	PASS	FALSE
ASV524	174	6	1	N	PF3D7_1126100_2	0	1	PF3D7_1126100_2	1	1	PASS	PASS	FALSE
ASV525	148	6	1	N	PF3D7_1022000	77	1	RAMA	80	2	FAIL	PASS	FALSE
ASV526	255	6	2	N	PF3D7_0311900	1	0	PF3D7_0311900	6	0	PASS	PASS	FALSE
ASV527	295	6	1	N	PF3D7_1333200	1	1	PF3D7_1322200	123	5	PASS	PASS	FALSE
ASV528	89	6	1	N	PfMDR1_4	42	2	PfDHPS_2	16	48	FAIL	PASS	FALSE
ASV529	138	6	1	N	PF3D7_1022000	66	9	RAMA	68	10	FAIL	PASS	FALSE
ASV530	26	5	1	N	PfMDR1_3	14	9	PfDHPS_2	12	15	FAIL	FAIL	TRUE
ASV531	124	5	1	N	PF3D7_1302900	3	36	PF3D7_1302900	3	36	PASS	FAIL	FALSE
ASV532	76	5	1	N	PfMDR1_2	30	3	PfDHPS_2	16	35	FAIL	PASS	TRUE
ASV533	164	5	1	N	PF3D7_1329100	78	5	PF3D7_0716300	83	2	FAIL	PASS	FALSE
ASV534	160	5	1	N	PF3D7_1125700	1	56	PF3D7_0212800	80	3	PASS	FAIL	FALSE
ASV535	58	5	1	N	PfMDR1_2	29	15	PfDHPS_2	21	17	FAIL	FAIL	FALSE
ASV536	165	5	1	N	PF3D7_1239800_1	71	7	PF3D7_1239800_1	74	1	FAIL	PASS	FALSE
ASV537	221	5	1	N	PF3D7_1148700_1	106	5	PF3D7_1148700_1	106	5	FAIL	PASS	FALSE
ASV538	175	5	1	N	PF3D7_0411900_1	0	50	PF3D7_0411900_1	1	50	PASS	FAIL	FALSE
ASV539	109	5	1	N	PfMDR1_4	35	20	RAMA	46	41	FAIL	FAIL	FALSE
ASV540	146	5	1	N	RAMA	60	2	RAMA	59	2	FAIL	PASS	FALSE
ASV541	91	5	1	N	PfMDR1_4	42	2	CS	35	54	FAIL	PASS	FALSE
ASV542	154	5	1	N	MAL13P1.50	69	2	PF3D7_1034900_1	77	0	FAIL	PASS	FALSE
ASV543	116	5	1	N	PfMDR1_4	40	27	CS	51	29	FAIL	FAIL	FALSE
ASV544	140	5	1	N	CS	71	5	CS	71	5	FAIL	PASS	FALSE
ASV545	190	5	1	N	PF3D7_1346400	90	4	PF3D7_1346400	90	4	FAIL	PASS	TRUE
ASV546	120	5	1	N	CS	52	25	CS	53	25	FAIL	FAIL	FALSE
ASV547	176	5	1	N	PF3D7_1329100	84	7	PF3D7_0829800	91	4	FAIL	PASS	FALSE
ASV548	65	5	1	N	PfMDR1_2	31	8	PfDHPS_2	18	24	FAIL	FAIL	TRUE
ASV549	172	4	1	N	PF3D7_0401900	82	0	PF3D7_0806300	85	7	FAIL	PASS	FALSE
ASV550	145	4	1	N	PF3D7_1022000	68	2	RAMA	69	3	FAIL	PASS	FALSE
ASV551	143	4	1	N	CS	80	2	CS	80	2	FAIL	PASS	FALSE
ASV552	85	4	1	N	PfMDR1_4	42	4	PfDHPS_2	14	44	FAIL	PASS	FALSE
ASV553	255	4	1	N	PF3D7_0311900	3	0	PF3D7_0311900	4	0	PASS	PASS	FALSE
ASV554	248	4	1	N	PF3D7_1429500	1	1	PF3D7_1429500	0	1	PASS	PASS	FALSE
ASV555	127	4	1	N	RAMA	56	21	RAMA	56	21	FAIL	FAIL	TRUE
ASV556	226	4	1	N	PF3D7_0211700	1	60	PF3D7_0211700	1	30	PASS	FAIL	FALSE
ASV557	71	4	1	N	PfMDR1_2	32	2	PfDHPS_2	19	30	FAIL	PASS	FALSE
ASV558	127	4	1	N	PF3D7_1022000	64	20	CS	66	18	FAIL	FAIL	FALSE
ASV559	138	4	1	N	CS	71	7	CS	71	7	FAIL	PASS	FALSE
ASV560	87	4	1	N	PfMDR1_4	43	2	PfDHPS_2	19	46	FAIL	PASS	FALSE
ASV561	289	4	1	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV562	82	4	1	N	PfMDR1_4	39	7	PfDHPS_2	16	41	FAIL	PASS	TRUE
ASV563	136	4	1	N	PF3D7_1022000	60	11	RAMA	61	12	FAIL	PASS	FALSE
ASV564	424	4	1	N	B9	2	142	B9	1	142	PASS	FAIL	FALSE
ASV565	265	4	1	N	PF3D7_1408100_1	0	18	PF3D7_1352900	128	6	PASS	PASS	FALSE
ASV566	63	4	1	N	PfMDR1_2	32	10	PfDHPS_2	22	22	FAIL	FAIL	FALSE
ASV567	212	4	1	N	PfSERA2_1	8	47	PfSERA2_1	7	47	PASS	FAIL	FALSE
ASV568	84	3	2	N	PfMDR1_4	40	5	PfDHPS_2	17	43	FAIL	PASS	FALSE
ASV569	57	3	1	N	PfDHPS_2	18	16	PfDHPS_2	19	16	FAIL	FAIL	FALSE
ASV570	179	3	1	N	Pf113	84	3	PF3D7_0829800	89	3	FAIL	PASS	FALSE
ASV571	95	3	1	N	PfMDR1_4	45	6	CS	43	50	FAIL	PASS	FALSE
ASV572	226	3	1	N	PF3D7_0211700	0	60	PF3D7_0211700	0	30	PASS	FAIL	FALSE
ASV573	165	3	1	N	PF3D7_1239800_1	0	1	PF3D7_1239800_1	1	1	PASS	PASS	FALSE
ASV574	292	3	1	N	PF3D7_1126100_1	1	1	PF3D7_1126100_1	3	1	PASS	PASS	FALSE
ASV575	219	3	1	N	PF3D7_1007900	0	1	PF3D7_0830800_2	95	5	PASS	PASS	FALSE
ASV576	156	3	1	N	PF3D7_0724700	73	1	PF3D7_0724700	74	1	FAIL	PASS	FALSE
ASV577	281	3	1	N	PF3D7_0827100	2	30	PF3D7_0827100	0	30	PASS	FAIL	FALSE
ASV578	80	3	1	N	PfMDR1_2	35	7	PfDHPS_2	17	39	FAIL	PASS	FALSE
ASV579	226	3	1	N	PF3D7_0211700	0	60	PF3D7_0211700	0	30	PASS	FAIL	FALSE
ASV580	178	3	1	N	PF3D7_0401900	77	6	PF3D7_1018600	98	2	FAIL	PASS	FALSE
ASV581	91	3	1	N	PfMDR1_4	43	2	CS	41	54	FAIL	PASS	FALSE
ASV582	249	3	1	N	B9	2	33	B9	1	33	PASS	FAIL	FALSE
ASV583	145	2	1	N	MAL13P1.50	64	9	PfDHFR_1	72	7	FAIL	PASS	FALSE
ASV584	178	2	1	N	PF3D7_0830800_1	1	1	PF3D7_0830800_1	0	1	PASS	PASS	FALSE
ASV585	48	2	1	N	PfDHPS_2	24	7	PfDHPS_2	24	7	FAIL	FAIL	FALSE
ASV586	160	2	1	N	PF3D7_0212800	72	3	PF3D7_0212800	73	3	FAIL	PASS	FALSE
ASV587	132	2	1	N	CS	68	13	CS	65	13	FAIL	PASS	FALSE
ASV588	121	2	1	N	CS	54	24	CS	55	24	FAIL	FAIL	FALSE
ASV589	91	2	1	N	PfMDR1_4	46	2	PfDHPS_2	16	50	FAIL	PASS	FALSE
ASV590	193	2	1	N	PF3D7_1233600	92	6	PF3D7_1475900	86	7	FAIL	PASS	FALSE
ASV591	162	2	1	N	PF3D7_0212800	77	1	PF3D7_0212800	77	1	FAIL	PASS	FALSE
ASV592	303	2	1	N	PF3D7_1455300	0	69	PF3D7_1455300	1	69	PASS	FAIL	FALSE
ASV593	256	2	1	N	PF3D7_0311900	112	3	PF3D7_0311900	105	9	FAIL	PASS	TRUE
ASV594	221	2	1	N	RhopH3	2	1	RhopH3	1	1	PASS	PASS	FALSE
ASV595	35	1	1	N	PfMDR1_3	19	0	PfDHPS_2	16	6	FAIL	PASS	TRUE
ASV596	49	1	1	N	PfDHPS_2	22	8	PfDHPS_2	22	8	FAIL	FAIL	FALSE
ASV597	126	1	1	N	CS	62	19	CS	62	19	FAIL	FAIL	FALSE
