hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV515	123	7	1	N	RAMA	52	25	RAMA	53	25	FAIL	FAIL	FALSE
ASV516	129	7	1	N	PF3D7_1022000	64	18	PF3D7_0724700	56	26	FAIL	FAIL	FALSE
ASV517	197	7	1	N	PF3D7_1418100	90	7	PF3D7_1418100	90	7	FAIL	PASS	FALSE
ASV518	217	7	1	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV519	178	7	1	N	MSRP4	88	2	PF3D7_1018600	85	4	FAIL	PASS	FALSE
ASV520	154	6	1	N	PF3D7_1034900_1	78	0	PF3D7_1034900_1	78	0	FAIL	PASS	TRUE
ASV521	166	6	1	N	PF3D7_1239800_1	71	6	PF3D7_1239800_1	70	6	FAIL	PASS	FALSE
ASV522	221	6	1	N	PF3D7_0411900_1	105	6	PF3D7_0411900_1	105	6	FAIL	PASS	FALSE
ASV523	236	6	1	N	PSOP24	1	60	PF3D7_1469600	122	1	PASS	FAIL	FALSE
ASV524	82	6	1	N	PfMDR1_4	44	7	PfDHPS_2	15	41	FAIL	PASS	FALSE
ASV525	179	6	1	N	PF3D7_0401900	88	7	PF3D7_1018600	96	1	FAIL	PASS	FALSE
ASV526	127	6	1	N	PF3D7_1022000	64	20	CS	66	18	FAIL	FAIL	FALSE
ASV527	235	6	1	N	PF3D7_1250400	1	1	PF3D7_1320700	103	3	PASS	PASS	FALSE
ASV528	80	6	1	N	PfMDR1_2	34	7	PfDHPS_2	17	39	FAIL	PASS	FALSE
ASV529	234	6	1	N	PF3D7_0501800	0	1	PfDHPS_1	99	8	PASS	PASS	FALSE
ASV530	140	6	1	N	CS	73	5	RAMA	61	12	FAIL	PASS	FALSE
ASV531	212	6	1	N	PF3D7_0807800	98	5	PF3D7_1473700	100	5	FAIL	PASS	FALSE
ASV532	260	5	1	N	PfTRAP_1	6	60	PfTRAP_1	1	60	PASS	FAIL	FALSE
ASV533	126	5	1	N	CS	67	19	CS	67	19	FAIL	FAIL	FALSE
ASV534	110	5	1	N	PfMDR1_4	45	21	CS	42	37	FAIL	FAIL	FALSE
ASV535	170	5	1	N	PF3D7_0401900	76	2	PF3D7_1448500	74	4	FAIL	PASS	FALSE
ASV536	131	5	1	N	PF3D7_1022000	56	16	RAMA	58	17	FAIL	FAIL	FALSE
ASV537	150	5	1	N	MAL13P1.50	73	4	PF3D7_0724700	71	7	FAIL	PASS	TRUE
ASV538	187	5	1	N	PF3D7_1418100	94	3	PF3D7_1418100	95	3	FAIL	PASS	FALSE
ASV539	211	5	1	N	PF3D7_1224000	93	1	PF3D7_0211700	0	45	FAIL	PASS	FALSE
ASV540	223	5	1	N	PF3D7_0806200	2	19	PF3D7_0806200	0	19	PASS	PASS	FALSE
ASV541	271	5	1	N	GAMA	0	45	PfCSP_1	115	17	PASS	FAIL	FALSE
ASV542	154	5	1	N	PF3D7_0724700	68	1	PF3D7_0724700	68	1	FAIL	PASS	FALSE
ASV543	177	5	1	N	PF3D7_0401900	80	5	PF3D7_0829800	87	1	FAIL	PASS	TRUE
ASV544	159	4	1	N	PF3D7_0905600	71	2	PF3D7_0212800	84	2	FAIL	PASS	FALSE
ASV545	344	4	1	N	PSOP24	1	48	PfTRAP_1	141	24	PASS	FAIL	FALSE
ASV546	166	4	1	N	PF3D7_1239800_1	71	2	PF3D7_1239800_1	71	2	FAIL	PASS	FALSE
ASV547	115	4	1	N	PF11_0373	2	51	PF11_0373	2	51	PASS	FAIL	FALSE
ASV548	186	4	1	N	PF3D7_1475900	83	2	PF3D7_1475900	83	2	FAIL	PASS	FALSE
ASV549	307	4	1	N	PF3D7_1429800	2	33	PF3D7_0802000	147	4	PASS	FAIL	FALSE
ASV550	157	4	1	N	PF3D7_0905600	74	2	PF3D7_1034900_1	78	3	FAIL	PASS	TRUE
ASV551	167	4	1	N	PF3D7_0830800_1	75	10	PfDHFR_2	80	3	FAIL	PASS	FALSE
ASV552	99	4	1	N	PfMDR1_4	39	10	CS	48	46	FAIL	PASS	FALSE
ASV553	297	4	1	N	PF3D7_1333200	126	5	PF3D7_1465800	118	11	FAIL	PASS	FALSE
ASV554	74	4	1	N	PfMDR1_2	38	1	PfDHPS_2	16	33	FAIL	PASS	FALSE
ASV555	176	4	1	N	PF3D7_1329100	86	7	PF3D7_1018600	84	4	FAIL	PASS	FALSE
ASV556	259	4	1	N	PF3D7_0217200	11	48	PF3D7_0217200	10	36	PASS	FAIL	TRUE
ASV557	179	4	1	N	PF3D7_1018600	87	4	PF3D7_1018600	87	3	FAIL	PASS	FALSE
ASV558	134	4	1	N	RAMA	52	14	RAMA	52	14	FAIL	PASS	FALSE
ASV559	120	4	1	N	CS	52	25	CS	53	25	FAIL	FAIL	FALSE
ASV560	302	4	1	N	PF3D7_0217200	136	5	PF3D7_0217200	134	7	FAIL	PASS	FALSE
ASV561	224	4	1	N	PSOP24	0	72	PF3D7_0411900_1	106	1	PASS	FAIL	FALSE
ASV562	274	4	1	3D7	MSP10	0	0	MSP10	1	0	PASS	PASS	FALSE
ASV563	226	4	1	N	PfDHPS_1	2	0	PfDHPS_1	3	0	PASS	PASS	FALSE
ASV564	108	3	1	N	PfMDR1_4	41	19	CS	51	37	FAIL	FAIL	FALSE
ASV565	154	3	1	N	PF3D7_0724700	76	1	PF3D7_0724700	76	1	FAIL	PASS	FALSE
ASV566	226	3	1	N	PF3D7_0411900_1	106	3	PF3D7_0217200	0	69	FAIL	PASS	FALSE
ASV567	96	3	1	N	PfMDR1_4	43	7	CS	48	49	FAIL	PASS	FALSE
ASV568	154	3	1	N	PF3D7_0724700	73	1	PF3D7_0724700	74	1	FAIL	PASS	FALSE
ASV569	231	3	1	N	PSOP24	1	65	PF3D7_1469600	117	4	PASS	FAIL	FALSE
ASV570	179	3	1	N	PF3D7_0830800_1	77	4	PF3D7_0830800_1	77	4	FAIL	PASS	FALSE
ASV571	106	3	1	N	PfMDR1_4	35	17	CS	46	39	FAIL	FAIL	FALSE
ASV572	125	3	1	N	CS	58	20	CS	58	20	FAIL	FAIL	FALSE
ASV573	151	3	1	N	GRP94	67	5	PfDHFR_1	77	3	FAIL	PASS	FALSE
ASV574	162	3	1	N	PF3D7_0905600	72	3	PF3D7_0212800	83	3	FAIL	PASS	FALSE
ASV575	301	3	1	N	PF3D7_1114900	1	42	PF3D7_1114900	0	42	PASS	FAIL	FALSE
ASV576	145	3	1	N	RAMA	59	7	RAMA	59	7	FAIL	PASS	FALSE
ASV577	227	3	1	N	PF3D7_0807800	3	18	GEST	88	9	PASS	PASS	FALSE
ASV578	177	2	1	N	PF3D7_0401900	79	5	PF3D7_1126100_2	96	2	FAIL	PASS	FALSE
ASV579	251	2	1	N	PF3D7_0827100	3	0	PF3D7_0827100	5	0	PASS	PASS	FALSE
ASV580	140	2	1	N	PF3D7_1022000	66	7	RAMA	77	8	FAIL	PASS	FALSE
ASV581	149	2	1	N	PF3D7_1034900_1	68	5	PF3D7_1034900_1	68	5	FAIL	PASS	FALSE
ASV582	264	2	1	N	PF3D7_0807800	0	55	PF3D7_0311900	111	9	PASS	FAIL	FALSE
ASV583	81	2	1	N	PfMDR1_4	35	8	PfDHPS_2	16	40	FAIL	PASS	FALSE
ASV584	89	2	1	N	PfMDR1_4	2	0	PfDHPS_2	19	48	PASS	PASS	FALSE
ASV585	195	2	1	N	PF3D7_1418100	93	5	PF3D7_1418100	92	5	FAIL	PASS	FALSE
ASV586	152	2	1	N	PfDHFR_1	2	0	PfDHFR_1	2	0	PASS	PASS	FALSE
ASV587	110	1	1	N	PfMDR1_4	41	21	CS	54	35	FAIL	FAIL	FALSE
