hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV516	169	5	1	N	PF3D7_0212800	69	8	PF3D7_0212800	70	8	FAIL	PASS	FALSE
ASV517	350	5	1	N	PSOP24	0	54	PfTRAP_1	142	30	PASS	FAIL	FALSE
ASV518	178	5	2	N	PF3D7_0401900	75	6	PF3D7_1018600	98	2	FAIL	PASS	FALSE
ASV519	89	5	1	N	PfMDR1_4	47	2	PfDHPS_2	21	48	FAIL	PASS	FALSE
ASV520	190	5	1	N	PF3D7_1475900	85	2	PF3D7_1475900	86	2	FAIL	PASS	FALSE
ASV521	138	5	1	N	CS	70	7	CS	70	7	FAIL	PASS	FALSE
ASV522	307	5	1	N	PF3D7_0217200	138	6	PF3D7_0217200	132	12	FAIL	PASS	FALSE
ASV523	129	5	1	N	PF3D7_1022000	60	18	RAMA	54	19	FAIL	FAIL	FALSE
ASV524	83	5	1	N	PfMDR1_4	38	6	PfDHPS_2	15	42	FAIL	PASS	TRUE
ASV525	134	5	1	N	CS	67	11	CS	67	11	FAIL	PASS	FALSE
ASV526	112	5	1	N	PfMDR1_4	35	23	CS	49	33	FAIL	FAIL	FALSE
ASV527	105	5	1	N	PfMDR1_4	38	16	CS	45	40	FAIL	FAIL	FALSE
ASV528	92	5	1	N	PfMDR1_4	42	5	CS	41	53	FAIL	PASS	FALSE
ASV529	135	5	1	N	CS	70	10	CS	70	10	FAIL	PASS	FALSE
ASV530	154	5	1	N	MAL13P1.50	69	2	PF3D7_1034900_1	77	0	FAIL	PASS	FALSE
ASV531	96	4	1	N	PfMDR1_4	43	7	CS	48	49	FAIL	PASS	FALSE
ASV532	307	4	1	N	PF3D7_0217200	138	6	PF3D7_0217200	130	12	FAIL	PASS	TRUE
ASV533	221	4	1	N	PF3D7_1148700_1	106	5	PF3D7_1148700_1	105	5	FAIL	PASS	FALSE
ASV534	226	4	1	N	PF3D7_0211700	0	60	PF3D7_0211700	0	30	PASS	FAIL	FALSE
ASV535	71	4	1	N	PfMDR1_2	32	2	PfDHPS_2	19	30	FAIL	PASS	FALSE
ASV536	196	4	1	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV537	142	4	1	N	CS	78	3	CS	77	3	FAIL	PASS	FALSE
ASV538	114	4	1	N	PfMDR1_4	38	25	CS	57	31	FAIL	FAIL	FALSE
ASV539	86	4	1	N	PfMDR1_4	46	3	PfDHPS_2	13	45	FAIL	PASS	FALSE
ASV540	123	4	1	N	PF3D7_1022000	57	24	CS	61	22	FAIL	FAIL	FALSE
ASV541	98	4	1	N	PfMDR1_4	41	9	CS	47	47	FAIL	PASS	FALSE
ASV542	159	4	1	N	PF3D7_0905600	71	2	PF3D7_0212800	84	2	FAIL	PASS	FALSE
ASV543	132	4	1	N	PF3D7_1022000	72	15	CS	69	13	FAIL	PASS	TRUE
ASV544	221	4	1	N	PF3D7_0830800_2	2	1	PF3D7_0830800_2	1	1	PASS	PASS	FALSE
ASV545	74	4	1	N	PfMDR1_2	45	1	PfDHPS_2	19	33	FAIL	PASS	TRUE
ASV546	127	4	1	N	CS	62	18	CS	62	18	FAIL	FAIL	TRUE
ASV547	109	4	1	N	PfMDR1_4	35	20	RAMA	46	41	FAIL	FAIL	FALSE
ASV548	33	4	1	N	PfMDR1_3	19	2	PfDHPS_2	17	8	FAIL	PASS	FALSE
ASV549	170	4	1	N	PF3D7_0830800_1	77	7	PF3D7_1447900	75	8	FAIL	PASS	FALSE
ASV550	113	4	1	N	PfMDR1_4	36	24	RAMA	51	35	FAIL	FAIL	TRUE
ASV551	101	4	1	N	PfMDR1_4	39	12	CS	52	44	FAIL	FAIL	FALSE
ASV552	160	4	1	N	PF3D7_1473700	1	57	PF3D7_1473700	0	57	PASS	FAIL	FALSE
ASV553	110	3	1	N	PfMDR1_4	41	21	CS	54	35	FAIL	FAIL	FALSE
ASV554	197	3	1	N	PF3D7_0519300	0	44	PF3D7_0910000	87	5	PASS	FAIL	FALSE
ASV555	279	3	1	N	PF3D7_1455300	0	45	PF3D7_1455300	1	45	PASS	FAIL	FALSE
ASV556	257	3	1	N	PF3D7_1409700	5	0	PF3D7_1409700	4	0	PASS	PASS	FALSE
ASV557	156	3	1	N	PF3D7_0905600	72	3	PF3D7_1034900_1	79	2	FAIL	PASS	FALSE
ASV558	233	3	1	N	PSOP24	0	63	PF3D7_1469600	117	2	PASS	FAIL	FALSE
ASV559	224	3	1	N	MSRP4	2	48	PF3D7_1148700_1	102	4	PASS	FAIL	FALSE
ASV560	221	3	1	N	PF3D7_0411900_1	104	6	PF3D7_0411900_1	104	6	FAIL	PASS	FALSE
ASV561	291	3	1	N	PF3D7_0630600	0	36	PF3D7_1465800	127	5	PASS	FAIL	FALSE
ASV562	91	3	1	N	PfMDR1_4	42	2	CS	35	54	FAIL	PASS	FALSE
ASV563	256	3	1	N	PF3D7_0311900	6	1	PF3D7_0311900	1	1	PASS	PASS	FALSE
ASV564	155	3	1	N	PF3D7_0724700	77	2	PF3D7_0724700	78	2	FAIL	PASS	FALSE
ASV565	129	3	1	N	CS	65	16	CS	64	16	FAIL	FAIL	FALSE
ASV566	234	3	1	DD2	PF3D7_1320700	2	0	PF3D7_1320700	0	0	PASS	PASS	FALSE
ASV567	142	3	1	N	CS	74	3	CS	75	3	FAIL	PASS	FALSE
ASV568	203	3	1	N	PF3D7_0827100	1	48	PF3D7_0827100	1	48	PASS	FAIL	FALSE
ASV569	99	3	1	N	PfMDR1_4	38	10	CS	38	46	FAIL	PASS	FALSE
ASV570	138	2	1	N	RAMA	59	10	RAMA	59	10	FAIL	PASS	FALSE
ASV571	190	2	1	N	PF3D7_0519300	0	51	PF3D7_0910000	89	4	PASS	FAIL	FALSE
ASV572	240	2	1	N	PF3D7_1114900	1	19	PF3D7_1114900	0	19	PASS	PASS	TRUE
ASV573	253	2	1	N	PF3D7_1455300	0	19	PF3D7_1455300	1	19	PASS	PASS	FALSE
ASV574	91	2	2	N	PfMDR1_4	46	2	PfDHPS_2	16	50	FAIL	PASS	FALSE
ASV575	100	2	1	N	PfMDR1_4	37	11	RAMA	35	48	FAIL	FAIL	FALSE
ASV576	197	2	1	N	PfAMA_1	97	3	PF3D7_1352900	1	72	FAIL	PASS	FALSE
ASV577	313	2	1	N	PF3D7_0217200	135	6	PF3D7_0217200	119	18	FAIL	PASS	FALSE
ASV578	241	2	1	N	PF3D7_1408100_1	0	42	PF13_0125	123	4	PASS	FAIL	TRUE
ASV579	266	2	1	N	PF3D7_1455300	0	32	PF3D7_1455300	1	32	PASS	FAIL	FALSE
ASV580	354	2	1	N	PfTRAP_1	144	34	PfTRAP_1	144	34	FAIL	PASS	FALSE
ASV581	178	2	1	N	PF3D7_0830800_1	0	1	PF3D7_0830800_1	1	1	PASS	PASS	FALSE
ASV582	151	1	1	N	PfDHFR_1	79	1	PfDHFR_1	78	1	FAIL	PASS	FALSE
ASV583	262	1	1	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	TRUE
ASV584	209	1	1	N	PF3D7_1340400	1	45	PF3D7_1340400	0	45	PASS	FAIL	FALSE
